Vg,Vd,gate_length,channel_thickness,SiO2_thickness,HfO2_thickness,work_function,trap_charges,trap_charge_concentration,Id
0.088133,0.5,9,15,3,2,4.5,0,0.00E+00,1.77E-06
0.145658,0.5,9,15,3,2,4.5,0,0.00E+00,3.19E-06
0.228109,0.5,9,15,3,2,4.5,0,0.00E+00,6.24E-06
0.328109,0.5,9,15,3,2,4.5,0,0.00E+00,1.14E-05
0.428109,0.5,9,15,3,2,4.5,0,0.00E+00,1.66E-05
0.528109,0.5,9,15,3,2,4.5,0,0.00E+00,2.16E-05
0.628109,0.5,9,15,3,2,4.5,0,0.00E+00,2.66E-05
0.728109,0.5,9,15,3,2,4.5,0,0.00E+00,3.16E-05
0.828109,0.5,9,15,3,2,4.5,0,0.00E+00,3.64E-05
0.928109,0.5,9,15,3,2,4.5,0,0.00E+00,4.06E-05
1.02811,0.5,9,15,3,2,4.5,0,0.00E+00,4.41E-05
1.12811,0.5,9,15,3,2,4.5,0,0.00E+00,4.69E-05
1.17811,0.5,9,15,3,2,4.5,0,0.00E+00,4.81E-05
1.24811,0.5,9,15,3,2,4.5,0,0.00E+00,4.95E-05
1.34611,0.5,9,15,3,2,4.5,0,0.00E+00,5.11E-05
1.44611,0.5,9,15,3,2,4.5,0,0.00E+00,5.25E-05
1.54611,0.5,9,15,3,2,4.5,0,0.00E+00,5.36E-05
1.64611,0.5,9,15,3,2,4.5,0,0.00E+00,5.46E-05
1.74611,0.5,9,15,3,2,4.5,0,0.00E+00,5.55E-05
1.84611,0.5,9,15,3,2,4.5,0,0.00E+00,5.63E-05
1.94611,0.5,9,15,3,2,4.5,0,0.00E+00,5.70E-05
2,0.5,9,15,3,2,4.5,0,0.00E+00,5.74E-05
0,0.5,9,20,1.3,1.3,4.3,0,0.00E+00,6.69E-06
0.02,0.5,9,20,1.3,1.3,4.3,0,0.00E+00,7.91E-06
0.048,0.5,9,20,1.3,1.3,4.3,0,0.00E+00,9.87E-06
0.088133,0.5,9,20,1.3,1.3,4.3,0,0.00E+00,1.32E-05
0.145658,0.5,9,20,1.3,1.3,4.3,0,0.00E+00,1.91E-05
0.228109,0.5,9,20,1.3,1.3,4.3,0,0.00E+00,2.80E-05
0.328109,0.5,9,20,1.3,1.3,4.3,0,0.00E+00,3.81E-05
0.428109,0.5,9,20,1.3,1.3,4.3,0,0.00E+00,4.81E-05
0.528109,0.5,9,20,1.3,1.3,4.3,0,0.00E+00,5.78E-05
0.628109,0.5,9,20,1.3,1.3,4.3,0,0.00E+00,6.63E-05
0.728109,0.5,9,20,1.3,1.3,4.3,0,0.00E+00,7.28E-05
0.778109,0.5,9,20,1.3,1.3,4.3,0,0.00E+00,7.53E-05
0.848109,0.5,9,20,1.3,1.3,4.3,0,0.00E+00,7.81E-05
0.943776,0.5,9,20,1.3,1.3,4.3,0,0.00E+00,8.12E-05
1.039443,0.5,9,20,1.3,1.3,4.3,0,0.00E+00,8.35E-05
1.139443,0.5,9,20,1.3,1.3,4.3,0,0.00E+00,8.55E-05
1.239443,0.5,9,20,1.3,1.3,4.3,0,0.00E+00,8.72E-05
1.339443,0.5,9,20,1.3,1.3,4.3,0,0.00E+00,8.86E-05
1.439443,0.5,9,20,1.3,1.3,4.3,0,0.00E+00,8.98E-05
1.539443,0.5,9,20,1.3,1.3,4.3,0,0.00E+00,9.08E-05
1.639443,0.5,9,20,1.3,1.3,4.3,0,0.00E+00,9.17E-05
1.739443,0.5,9,20,1.3,1.3,4.3,0,0.00E+00,9.24E-05
1.839443,0.5,9,20,1.3,1.3,4.3,0,0.00E+00,9.31E-05
1.939443,0.5,9,20,1.3,1.3,4.3,0,0.00E+00,9.37E-05
2,0.5,9,20,1.3,1.3,4.3,0,0.00E+00,9.40E-05
0,0.5,9,20,1.3,1.3,4.9,0,0.00E+00,8.57E-10
0.02,0.5,9,20,1.3,1.3,4.9,0,0.00E+00,1.22E-09
0.048,0.5,9,20,1.3,1.3,4.9,0,0.00E+00,1.99E-09
0.088133,0.5,9,20,1.3,1.3,4.9,0,0.00E+00,4.01E-09
0.145658,0.5,9,20,1.3,1.3,4.9,0,0.00E+00,1.09E-08
0.226192,0.5,9,20,1.3,1.3,4.9,0,0.00E+00,4.33E-08
0.326192,0.5,9,20,1.3,1.3,4.9,0,0.00E+00,2.25E-07
0.426192,0.5,9,20,1.3,1.3,4.9,0,0.00E+00,9.96E-07
0.526192,0.5,9,20,1.3,1.3,4.9,0,0.00E+00,3.32E-06
0.626192,0.5,9,20,1.3,1.3,4.9,0,0.00E+00,8.32E-06
0.726192,0.5,9,20,1.3,1.3,4.9,0,0.00E+00,1.70E-05
0.826192,0.5,9,20,1.3,1.3,4.9,0,0.00E+00,2.78E-05
0.926192,0.5,9,20,1.3,1.3,4.9,0,0.00E+00,3.79E-05
1.026192,0.5,9,20,1.3,1.3,4.9,0,0.00E+00,4.79E-05
1.126192,0.5,9,20,1.3,1.3,4.9,0,0.00E+00,5.76E-05
1.226192,0.5,9,20,1.3,1.3,4.9,0,0.00E+00,6.62E-05
1.326192,0.5,9,20,1.3,1.3,4.9,0,0.00E+00,7.27E-05
1.426192,0.5,9,20,1.3,1.3,4.9,0,0.00E+00,7.73E-05
1.526192,0.5,9,20,1.3,1.3,4.9,0,0.00E+00,8.07E-05
1.626192,0.5,9,20,1.3,1.3,4.9,0,0.00E+00,8.32E-05
1.726192,0.5,9,20,1.3,1.3,4.9,0,0.00E+00,8.53E-05
1.826192,0.5,9,20,1.3,1.3,4.9,0,0.00E+00,8.70E-05
1.926192,0.5,9,20,1.3,1.3,4.9,0,0.00E+00,8.84E-05
2,0.5,9,20,1.3,1.3,4.9,0,0.00E+00,8.93E-05
0,0.5,9,20,2,2,4.9,0,0.00E+00,9.55E-09
0.02,0.5,9,20,2,2,4.9,0,0.00E+00,1.29E-08
0.047333,0.5,9,20,2,2,4.9,0,0.00E+00,1.94E-08
0.086511,0.5,9,20,2,2,4.9,0,0.00E+00,3.46E-08
0.142666,0.5,9,20,2,2,4.9,0,0.00E+00,7.85E-08
0.221283,0.5,9,20,2,2,4.9,0,0.00E+00,2.37E-07
0.321283,0.5,9,20,2,2,4.9,0,0.00E+00,8.56E-07
0.421283,0.5,9,20,2,2,4.9,0,0.00E+00,2.49E-06
0.521283,0.5,9,20,2,2,4.9,0,0.00E+00,5.72E-06
0.621283,0.5,9,20,2,2,4.9,0,0.00E+00,1.11E-05
0.721283,0.5,9,20,2,2,4.9,0,0.00E+00,1.88E-05
0.821283,0.5,9,20,2,2,4.9,0,0.00E+00,2.75E-05
0.921283,0.5,9,20,2,2,4.9,0,0.00E+00,3.58E-05
1.021283,0.5,9,20,2,2,4.9,0,0.00E+00,4.40E-05
1.121283,0.5,9,20,2,2,4.9,0,0.00E+00,5.21E-05
1.221283,0.5,9,20,2,2,4.9,0,0.00E+00,5.96E-05
1.321283,0.5,9,20,2,2,4.9,0,0.00E+00,6.60E-05
1.421283,0.5,9,20,2,2,4.9,0,0.00E+00,7.10E-05
1.471283,0.5,9,20,2,2,4.9,0,0.00E+00,7.30E-05
1.541283,0.5,9,20,2,2,4.9,0,0.00E+00,7.55E-05
1.639283,0.5,9,20,2,2,4.9,0,0.00E+00,7.83E-05
1.739283,0.5,9,20,2,2,4.9,0,0.00E+00,8.06E-05
1.839283,0.5,9,20,2,2,4.9,0,0.00E+00,8.25E-05
1.939283,0.5,9,20,2,2,4.9,0,0.00E+00,8.41E-05
2,0.5,9,20,2,2,4.9,0,0.00E+00,8.50E-05
0,0.5,7,10,1.3,1.3,4.5,1,1.00E+12,6.49E-10
0.02,0.5,7,10,1.3,1.3,4.5,1,1.00E+12,1.09E-09
0.047333333,0.5,7,10,1.3,1.3,4.5,1,1.00E+12,2.20E-09
0.086511111,0.5,7,10,1.3,1.3,4.5,1,1.00E+12,5.98E-09
0.14136,0.5,7,10,1.3,1.3,4.5,1,1.00E+12,2.38E-08
0.21814844,0.5,7,10,1.3,1.3,4.5,1,1.00E+12,1.54E-07
0.31814844,0.5,7,10,1.3,1.3,4.5,1,1.00E+12,1.24E-06
0.41814844,0.5,7,10,1.3,1.3,4.5,1,1.00E+12,4.88E-06
0.51814844,0.5,7,10,1.3,1.3,4.5,1,1.00E+12,9.32E-06
0.61814844,0.5,7,10,1.3,1.3,4.5,1,1.00E+12,1.35E-05
0.71814844,0.5,7,10,1.3,1.3,4.5,1,1.00E+12,1.77E-05
0.81814844,0.5,7,10,1.3,1.3,4.5,1,1.00E+12,2.16E-05
0.91814844,0.5,7,10,1.3,1.3,4.5,1,1.00E+12,2.48E-05
0.96814844,0.5,7,10,1.3,1.3,4.5,1,1.00E+12,2.60E-05
1.0031484,0.5,7,10,1.3,1.3,4.5,1,1.00E+12,2.67E-05
1.0521484,0.5,7,10,1.3,1.3,4.5,1,1.00E+12,2.75E-05
1.0864484,0.5,7,10,1.3,1.3,4.5,1,1.00E+12,2.80E-05
1.1333251,0.5,7,10,1.3,1.3,4.5,1,1.00E+12,2.85E-05
1.1989524,0.5,7,10,1.3,1.3,4.5,1,1.00E+12,2.91E-05
1.242704,0.5,7,10,1.3,1.3,4.5,1,1.00E+12,2.95E-05
1.3039562,0.5,7,10,1.3,1.3,4.5,1,1.00E+12,3.00E-05
1.3897092,0.5,7,10,1.3,1.3,4.5,1,1.00E+12,3.05E-05
1.4897092,0.5,7,10,1.3,1.3,4.5,1,1.00E+12,3.10E-05
1.5897092,0.5,7,10,1.3,1.3,4.5,1,1.00E+12,3.15E-05
1.6897092,0.5,7,10,1.3,1.3,4.5,1,1.00E+12,3.19E-05
1.7897092,0.5,7,10,1.3,1.3,4.5,1,1.00E+12,3.22E-05
1.8897092,0.5,7,10,1.3,1.3,4.5,1,1.00E+12,3.25E-05
1.9897092,0.5,7,10,1.3,1.3,4.5,1,1.00E+12,3.28E-05
2,0.5,7,10,1.3,1.3,4.5,1,1.00E+12,3.28E-05
0,0.5,7,10,2,3,4.5,1,1.00E+12,2.65E-09
0.02,0.5,7,10,2,3,4.5,1,1.00E+12,4.15E-09
0.047333333,0.5,7,10,2,3,4.5,1,1.00E+12,7.64E-09
0.0856,0.5,7,10,2,3,4.5,1,1.00E+12,1.78E-08
0.13917333,0.5,7,10,2,3,4.5,1,1.00E+12,5.70E-08
0.21060444,0.5,7,10,2,3,4.5,1,1.00E+12,2.46E-07
0.30822696,0.5,7,10,2,3,4.5,1,1.00E+12,1.32E-06
0.40822696,0.5,7,10,2,3,4.5,1,1.00E+12,4.21E-06
0.50822696,0.5,7,10,2,3,4.5,1,1.00E+12,7.89E-06
0.60822696,0.5,7,10,2,3,4.5,1,1.00E+12,1.12E-05
0.70822696,0.5,7,10,2,3,4.5,1,1.00E+12,1.45E-05
0.80822696,0.5,7,10,2,3,4.5,1,1.00E+12,1.79E-05
0.90822696,0.5,7,10,2,3,4.5,1,1.00E+12,2.11E-05
1.008227,0.5,7,10,2,3,4.5,1,1.00E+12,2.37E-05
1.108227,0.5,7,10,2,3,4.5,1,1.00E+12,2.56E-05
1.208227,0.5,7,10,2,3,4.5,1,1.00E+12,2.69E-05
1.308227,0.5,7,10,2,3,4.5,1,1.00E+12,2.79E-05
1.408227,0.5,7,10,2,3,4.5,1,1.00E+12,2.86E-05
1.508227,0.5,7,10,2,3,4.5,1,1.00E+12,2.92E-05
1.608227,0.5,7,10,2,3,4.5,1,1.00E+12,2.97E-05
1.708227,0.5,7,10,2,3,4.5,1,1.00E+12,3.01E-05
1.808227,0.5,7,10,2,3,4.5,1,1.00E+12,3.05E-05
1.908227,0.5,7,10,2,3,4.5,1,1.00E+12,3.08E-05
2,0.5,7,10,2,3,4.5,1,1.00E+12,3.11E-05
0,0.5,7,10,3,2,4.9,1,1.00E+12,1.32E-12
0.02,0.5,7,10,3,2,4.9,1,1.00E+12,2.01E-12
0.048,0.5,7,10,3,2,4.9,1,1.00E+12,3.63E-12
0.089066667,0.5,7,10,3,2,4.9,1,1.00E+12,8.63E-12
0.14929778,0.5,7,10,3,2,4.9,1,1.00E+12,3.07E-11
0.23763674,0.5,7,10,3,2,4.9,1,1.00E+12,1.96E-10
0.33763674,0.5,7,10,3,2,4.9,1,1.00E+12,1.57E-09
0.43763674,0.5,7,10,3,2,4.9,1,1.00E+12,1.22E-08
0.53763674,0.5,7,10,3,2,4.9,1,1.00E+12,8.78E-08
0.63763674,0.5,7,10,3,2,4.9,1,1.00E+12,5.17E-07
0.73763674,0.5,7,10,3,2,4.9,1,1.00E+12,2.01E-06
0.83763674,0.5,7,10,3,2,4.9,1,1.00E+12,4.90E-06
0.93763674,0.5,7,10,3,2,4.9,1,1.00E+12,8.11E-06
1.0376367,0.5,7,10,3,2,4.9,1,1.00E+12,1.10E-05
1.1376367,0.5,7,10,3,2,4.9,1,1.00E+12,1.39E-05
1.2376367,0.5,7,10,3,2,4.9,1,1.00E+12,1.68E-05
1.3376367,0.5,7,10,3,2,4.9,1,1.00E+12,1.97E-05
1.4376367,0.5,7,10,3,2,4.9,1,1.00E+12,2.22E-05
1.5376367,0.5,7,10,3,2,4.9,1,1.00E+12,2.42E-05
1.6376367,0.5,7,10,3,2,4.9,1,1.00E+12,2.57E-05
1.7376367,0.5,7,10,3,2,4.9,1,1.00E+12,2.68E-05
1.8376367,0.5,7,10,3,2,4.9,1,1.00E+12,2.76E-05
1.9376367,0.5,7,10,3,2,4.9,1,1.00E+12,2.82E-05
2,0.5,7,10,3,2,4.9,1,1.00E+12,2.86E-05
0,0.5,7,15,2,3,4.5,1,1.00E+12,2.04E-07
0.02,0.5,7,15,2,3,4.5,1,1.00E+12,2.72E-07
0.048,0.5,7,15,2,3,4.5,1,1.00E+12,4.03E-07
0.088133333,0.5,7,15,2,3,4.5,1,1.00E+12,6.87E-07
0.14565778,0.5,7,15,2,3,4.5,1,1.00E+12,1.38E-06
0.226192,0.5,7,15,2,3,4.5,1,1.00E+12,3.12E-06
0.326192,0.5,7,15,2,3,4.5,1,1.00E+12,6.83E-06
0.426192,0.5,7,15,2,3,4.5,1,1.00E+12,1.21E-05
0.526192,0.5,7,15,2,3,4.5,1,1.00E+12,1.77E-05
0.626192,0.5,7,15,2,3,4.5,1,1.00E+12,2.30E-05
0.726192,0.5,7,15,2,3,4.5,1,1.00E+12,2.82E-05
0.826192,0.5,7,15,2,3,4.5,1,1.00E+12,3.33E-05
0.926192,0.5,7,15,2,3,4.5,1,1.00E+12,3.82E-05
1.026192,0.5,7,15,2,3,4.5,1,1.00E+12,4.27E-05
1.076192,0.5,7,15,2,3,4.5,1,1.00E+12,4.46E-05
1.146192,0.5,7,15,2,3,4.5,1,1.00E+12,4.69E-05
1.195192,0.5,7,15,2,3,4.5,1,1.00E+12,4.83E-05
1.263792,0.5,7,15,2,3,4.5,1,1.00E+12,4.99E-05
1.311812,0.5,7,15,2,3,4.5,1,1.00E+12,5.09E-05
1.37904,0.5,7,15,2,3,4.5,1,1.00E+12,5.21E-05
1.4731592,0.5,7,15,2,3,4.5,1,1.00E+12,5.34E-05
1.5731592,0.5,7,15,2,3,4.5,1,1.00E+12,5.46E-05
1.6731592,0.5,7,15,2,3,4.5,1,1.00E+12,5.55E-05
1.7731592,0.5,7,15,2,3,4.5,1,1.00E+12,5.63E-05
1.8731592,0.5,7,15,2,3,4.5,1,1.00E+12,5.70E-05
1.9731592,0.5,7,15,2,3,4.5,1,1.00E+12,5.76E-05
2,0.5,7,15,2,3,4.5,1,1.00E+12,5.78E-05
0,0.5,7,15,3,2,4.7,1,1.00E+12,2.97E-08
0.02,0.5,7,15,3,2,4.7,1,1.00E+12,3.92E-08
0.047333333,0.5,7,15,3,2,4.7,1,1.00E+12,5.71E-08
0.084688889,0.5,7,15,3,2,4.7,1,1.00E+12,9.49E-08
0.13698667,0.5,7,15,3,2,4.7,1,1.00E+12,1.90E-07
0.21020356,0.5,7,15,3,2,4.7,1,1.00E+12,4.72E-07
0.30782607,0.5,7,15,3,2,4.7,1,1.00E+12,1.37E-06
0.40782607,0.5,7,15,3,2,4.7,1,1.00E+12,3.28E-06
0.50782607,0.5,7,15,3,2,4.7,1,1.00E+12,6.43E-06
0.60782607,0.5,7,15,3,2,4.7,1,1.00E+12,1.08E-05
0.70782607,0.5,7,15,3,2,4.7,1,1.00E+12,1.56E-05
0.80782607,0.5,7,15,3,2,4.7,1,1.00E+12,2.01E-05
0.90782607,0.5,7,15,3,2,4.7,1,1.00E+12,2.46E-05
1.0078261,0.5,7,15,3,2,4.7,1,1.00E+12,2.89E-05
1.1078261,0.5,7,15,3,2,4.7,1,1.00E+12,3.32E-05
1.2078261,0.5,7,15,3,2,4.7,1,1.00E+12,3.74E-05
1.3078261,0.5,7,15,3,2,4.7,1,1.00E+12,4.12E-05
1.4078261,0.5,7,15,3,2,4.7,1,1.00E+12,4.44E-05
1.5078261,0.5,7,15,3,2,4.7,1,1.00E+12,4.70E-05
1.5578261,0.5,7,15,3,2,4.7,1,1.00E+12,4.81E-05
1.6278261,0.5,7,15,3,2,4.7,1,1.00E+12,4.95E-05
1.7258261,0.5,7,15,3,2,4.7,1,1.00E+12,5.11E-05
1.8258261,0.5,7,15,3,2,4.7,1,1.00E+12,5.24E-05
1.9258261,0.5,7,15,3,2,4.7,1,1.00E+12,5.34E-05
2,0.5,7,15,3,2,4.7,1,1.00E+12,5.41E-05
0,0.5,7,20,1.3,1.3,4.7,1,1.00E+12,1.00E-07
0.02,0.5,7,20,1.3,1.3,4.7,1,1.00E+12,1.31E-07
0.046666667,0.5,7,20,1.3,1.3,4.7,1,1.00E+12,1.88E-07
0.084,0.5,7,20,1.3,1.3,4.7,1,1.00E+12,3.06E-07
0.13626667,0.5,7,20,1.3,1.3,4.7,1,1.00E+12,5.88E-07
0.20944,0.5,7,20,1.3,1.3,4.7,1,1.00E+12,1.35E-06
0.30944,0.5,7,20,1.3,1.3,4.7,1,1.00E+12,3.50E-06
0.40944,0.5,7,20,1.3,1.3,4.7,1,1.00E+12,7.46E-06
0.50944,0.5,7,20,1.3,1.3,4.7,1,1.00E+12,1.38E-05
0.60944,0.5,7,20,1.3,1.3,4.7,1,1.00E+12,2.30E-05
0.70944,0.5,7,20,1.3,1.3,4.7,1,1.00E+12,3.27E-05
0.80944,0.5,7,20,1.3,1.3,4.7,1,1.00E+12,4.17E-05
0.90944,0.5,7,20,1.3,1.3,4.7,1,1.00E+12,5.06E-05
1.00944,0.5,7,20,1.3,1.3,4.7,1,1.00E+12,5.92E-05
1.10944,0.5,7,20,1.3,1.3,4.7,1,1.00E+12,6.69E-05
1.20944,0.5,7,20,1.3,1.3,4.7,1,1.00E+12,7.28E-05
1.25944,0.5,7,20,1.3,1.3,4.7,1,1.00E+12,7.52E-05
1.3261067,0.5,7,20,1.3,1.3,4.7,1,1.00E+12,7.77E-05
1.41944,0.5,7,20,1.3,1.3,4.7,1,1.00E+12,8.04E-05
1.51944,0.5,7,20,1.3,1.3,4.7,1,1.00E+12,8.26E-05
1.61944,0.5,7,20,1.3,1.3,4.7,1,1.00E+12,8.43E-05
1.71944,0.5,7,20,1.3,1.3,4.7,1,1.00E+12,8.57E-05
1.81944,0.5,7,20,1.3,1.3,4.7,1,1.00E+12,8.68E-05
1.91944,0.5,7,20,1.3,1.3,4.7,1,1.00E+12,8.78E-05
2,0.5,7,20,1.3,1.3,4.7,1,1.00E+12,8.84E-05
0,0.5,7,20,2,2,4.7,1,1.00E+12,3.79E-07
0.02,0.5,7,20,2,2,4.7,1,1.00E+12,4.68E-07
0.048,0.5,7,20,2,2,4.7,1,1.00E+12,6.24E-07
0.088133333,0.5,7,20,2,2,4.7,1,1.00E+12,9.25E-07
0.14565778,0.5,7,20,2,2,4.7,1,1.00E+12,1.56E-06
0.22810948,0.5,7,20,2,2,4.7,1,1.00E+12,2.99E-06
0.32810948,0.5,7,20,2,2,4.7,1,1.00E+12,5.76E-06
0.42810948,0.5,7,20,2,2,4.7,1,1.00E+12,9.87E-06
0.52810948,0.5,7,20,2,2,4.7,1,1.00E+12,1.56E-05
0.62810948,0.5,7,20,2,2,4.7,1,1.00E+12,2.30E-05
0.72810948,0.5,7,20,2,2,4.7,1,1.00E+12,3.07E-05
0.82810948,0.5,7,20,2,2,4.7,1,1.00E+12,3.81E-05
0.92810948,0.5,7,20,2,2,4.7,1,1.00E+12,4.53E-05
1.0281095,0.5,7,20,2,2,4.7,1,1.00E+12,5.23E-05
1.1281095,0.5,7,20,2,2,4.7,1,1.00E+12,5.90E-05
1.2281095,0.5,7,20,2,2,4.7,1,1.00E+12,6.50E-05
1.3281095,0.5,7,20,2,2,4.7,1,1.00E+12,7.00E-05
1.3781095,0.5,7,20,2,2,4.7,1,1.00E+12,7.21E-05
1.4464428,0.5,7,20,2,2,4.7,1,1.00E+12,7.45E-05
1.5421095,0.5,7,20,2,2,4.7,1,1.00E+12,7.73E-05
1.6421095,0.5,7,20,2,2,4.7,1,1.00E+12,7.96E-05
1.6921095,0.5,7,20,2,2,4.7,1,1.00E+12,8.06E-05
1.7621095,0.5,7,20,2,2,4.7,1,1.00E+12,8.18E-05
1.8601095,0.5,7,20,2,2,4.7,1,1.00E+12,8.32E-05
1.9601095,0.5,7,20,2,2,4.7,1,1.00E+12,8.44E-05
2,0.5,7,20,2,2,4.7,1,1.00E+12,8.48E-05
0,0.5,8,10,1.3,1.3,4.9,1,1.00E+12,3.84E-15
0.02,0.5,8,10,1.3,1.3,4.9,1,1.00E+12,6.70E-15
0.048,0.5,8,10,1.3,1.3,4.9,1,1.00E+12,1.46E-14
0.089066667,0.5,8,10,1.3,1.3,4.9,1,1.00E+12,4.58E-14
0.14929778,0.5,8,10,1.3,1.3,4.9,1,1.00E+12,2.44E-13
0.23763674,0.5,8,10,1.3,1.3,4.9,1,1.00E+12,2.83E-12
0.33763674,0.5,8,10,1.3,1.3,4.9,1,1.00E+12,4.49E-11
0.43763674,0.5,8,10,1.3,1.3,4.9,1,1.00E+12,7.02E-10
0.53763674,0.5,8,10,1.3,1.3,4.9,1,1.00E+12,1.06E-08
0.63763674,0.5,8,10,1.3,1.3,4.9,1,1.00E+12,1.44E-07
0.73763674,0.5,8,10,1.3,1.3,4.9,1,1.00E+12,1.33E-06
0.83763674,0.5,8,10,1.3,1.3,4.9,1,1.00E+12,5.34E-06
0.93763674,0.5,8,10,1.3,1.3,4.9,1,1.00E+12,9.81E-06
1.0376367,0.5,8,10,1.3,1.3,4.9,1,1.00E+12,1.42E-05
1.1376367,0.5,8,10,1.3,1.3,4.9,1,1.00E+12,1.85E-05
1.2376367,0.5,8,10,1.3,1.3,4.9,1,1.00E+12,2.23E-05
1.3376367,0.5,8,10,1.3,1.3,4.9,1,1.00E+12,2.53E-05
1.4376367,0.5,8,10,1.3,1.3,4.9,1,1.00E+12,2.72E-05
1.4876367,0.5,8,10,1.3,1.3,4.9,1,1.00E+12,2.79E-05
1.5526367,0.5,8,10,1.3,1.3,4.9,1,1.00E+12,2.87E-05
1.6414701,0.5,8,10,1.3,1.3,4.9,1,1.00E+12,2.96E-05
1.6914701,0.5,8,10,1.3,1.3,4.9,1,1.00E+12,3.00E-05
1.7598034,0.5,8,10,1.3,1.3,4.9,1,1.00E+12,3.05E-05
1.8554701,0.5,8,10,1.3,1.3,4.9,1,1.00E+12,3.11E-05
1.9554701,0.5,8,10,1.3,1.3,4.9,1,1.00E+12,3.16E-05
2,0.5,8,10,1.3,1.3,4.9,1,1.00E+12,3.19E-05
0,0.5,8,10,3,2,4.7,1,1.00E+12,1.94E-11
0.02,0.5,8,10,3,2,4.7,1,1.00E+12,3.05E-11
0.048,0.5,8,10,3,2,4.7,1,1.00E+12,5.75E-11
0.089066667,0.5,8,10,3,2,4.7,1,1.00E+12,1.46E-10
0.14929778,0.5,8,10,3,2,4.7,1,1.00E+12,5.66E-10
0.23562904,0.5,8,10,3,2,4.7,1,1.00E+12,3.90E-09
0.33562904,0.5,8,10,3,2,4.7,1,1.00E+12,3.46E-08
0.43562904,0.5,8,10,3,2,4.7,1,1.00E+12,2.66E-07
0.53562904,0.5,8,10,3,2,4.7,1,1.00E+12,1.38E-06
0.63562904,0.5,8,10,3,2,4.7,1,1.00E+12,4.13E-06
0.73562904,0.5,8,10,3,2,4.7,1,1.00E+12,7.49E-06
0.83562904,0.5,8,10,3,2,4.7,1,1.00E+12,1.06E-05
0.93562904,0.5,8,10,3,2,4.7,1,1.00E+12,1.37E-05
1.035629,0.5,8,10,3,2,4.7,1,1.00E+12,1.68E-05
1.135629,0.5,8,10,3,2,4.7,1,1.00E+12,1.97E-05
1.235629,0.5,8,10,3,2,4.7,1,1.00E+12,2.23E-05
1.335629,0.5,8,10,3,2,4.7,1,1.00E+12,2.42E-05
1.435629,0.5,8,10,3,2,4.7,1,1.00E+12,2.57E-05
1.535629,0.5,8,10,3,2,4.7,1,1.00E+12,2.67E-05
1.635629,0.5,8,10,3,2,4.7,1,1.00E+12,2.75E-05
1.735629,0.5,8,10,3,2,4.7,1,1.00E+12,2.82E-05
1.835629,0.5,8,10,3,2,4.7,1,1.00E+12,2.88E-05
1.935629,0.5,8,10,3,2,4.7,1,1.00E+12,2.93E-05
2,0.5,8,10,3,2,4.7,1,1.00E+12,2.95E-05
0,0.5,8,15,3,2,4.7,1,1.00E+12,7.13E-09
0.02,0.5,8,15,3,2,4.7,1,1.00E+12,9.78E-09
0.047333333,0.5,8,15,3,2,4.7,1,1.00E+12,1.50E-08
0.086511111,0.5,8,15,3,2,4.7,1,1.00E+12,2.77E-08
0.14266593,0.5,8,15,3,2,4.7,1,1.00E+12,6.56E-08
0.22128267,0.5,8,15,3,2,4.7,1,1.00E+12,2.09E-07
0.32128267,0.5,8,15,3,2,4.7,1,1.00E+12,7.93E-07
0.42128267,0.5,8,15,3,2,4.7,1,1.00E+12,2.34E-06
0.52128267,0.5,8,15,3,2,4.7,1,1.00E+12,5.31E-06
0.62128267,0.5,8,15,3,2,4.7,1,1.00E+12,9.74E-06
0.72128267,0.5,8,15,3,2,4.7,1,1.00E+12,1.49E-05
0.82128267,0.5,8,15,3,2,4.7,1,1.00E+12,1.97E-05
0.92128267,0.5,8,15,3,2,4.7,1,1.00E+12,2.44E-05
1.0212827,0.5,8,15,3,2,4.7,1,1.00E+12,2.91E-05
1.1212827,0.5,8,15,3,2,4.7,1,1.00E+12,3.37E-05
1.2212827,0.5,8,15,3,2,4.7,1,1.00E+12,3.81E-05
1.3212827,0.5,8,15,3,2,4.7,1,1.00E+12,4.19E-05
1.4212827,0.5,8,15,3,2,4.7,1,1.00E+12,4.51E-05
1.4712827,0.5,8,15,3,2,4.7,1,1.00E+12,4.64E-05
1.5412827,0.5,8,15,3,2,4.7,1,1.00E+12,4.80E-05
1.6392827,0.5,8,15,3,2,4.7,1,1.00E+12,4.98E-05
1.7392827,0.5,8,15,3,2,4.7,1,1.00E+12,5.13E-05
1.8392827,0.5,8,15,3,2,4.7,1,1.00E+12,5.26E-05
1.9392827,0.5,8,15,3,2,4.7,1,1.00E+12,5.36E-05
2,0.5,8,15,3,2,4.7,1,1.00E+12,5.42E-05
0,0.5,8,20,2,3,4.7,1,1.00E+12,1.60E-07
0.02,0.5,8,20,2,3,4.7,1,1.00E+12,2.04E-07
0.048,0.5,8,20,2,3,4.7,1,1.00E+12,2.85E-07
0.088133333,0.5,8,20,2,3,4.7,1,1.00E+12,4.53E-07
0.14565778,0.5,8,20,2,3,4.7,1,1.00E+12,8.46E-07
0.226192,0.5,8,20,2,3,4.7,1,1.00E+12,1.85E-06
0.326192,0.5,8,20,2,3,4.7,1,1.00E+12,4.13E-06
0.426192,0.5,8,20,2,3,4.7,1,1.00E+12,7.91E-06
0.526192,0.5,8,20,2,3,4.7,1,1.00E+12,1.34E-05
0.626192,0.5,8,20,2,3,4.7,1,1.00E+12,2.07E-05
